,path,emotion
3138,data/training\Actor_04\03-02-05-02-02-02-04_angry.wav,NEGATIVE
3139,data/training\Actor_04\03-02-05-02-02-02-04_noise_angry.wav,NEGATIVE
3140,data/training\Actor_04\04_01_01_01_dogs-sitting_angry.wav,NEGATIVE
3141,data/training\Actor_04\04_01_01_01_kids-talking_angry.wav,NEGATIVE
3142,data/training\Actor_04\04_01_01_02_dogs-sitting_angry.wav,NEGATIVE
3143,data/training\Actor_04\04_01_01_02_kids-talking_angry.wav,NEGATIVE
3144,data/training\Actor_04\04_01_02_01_dogs-sitting_angry.wav,NEGATIVE
3145,data/training\Actor_04\04_01_02_01_dogs-sitting_noise_angry.wav,NEGATIVE
3146,data/training\Actor_04\04_01_02_01_kids-talking_angry.wav,NEGATIVE
3147,data/training\Actor_04\04_01_02_02_dogs-sitting_angry.wav,NEGATIVE
3148,data/training\Actor_04\04_01_02_02_kids-talking_angry.wav,NEGATIVE
3149,data/training\Actor_04\04_02_01_01_dogs-sitting_angry.wav,NEGATIVE
3150,data/training\Actor_04\04_02_01_01_kids-talking_angry.wav,NEGATIVE
3151,data/training\Actor_04\04_02_01_02_dogs-sitting_angry.wav,NEGATIVE
3152,data/training\Actor_04\04_02_01_02_kids-talking_angry.wav,NEGATIVE
3153,data/training\Actor_04\04_02_02_01_dogs-sitting_angry.wav,NEGATIVE
3154,data/training\Actor_04\04_02_02_01_kids-talking_angry.wav,NEGATIVE
3155,data/training\Actor_04\04_02_02_02_dogs-sitting_angry.wav,NEGATIVE
3156,data/training\Actor_04\04_02_02_02_kids-talking_angry.wav,NEGATIVE
3157,data/training\Actor_05\03-02-05-01-01-01-05_angry.wav,NEGATIVE
3158,data/training\Actor_05\03-02-05-01-01-02-05_angry.wav,NEGATIVE
3159,data/training\Actor_05\03-02-05-01-02-01-05_angry.wav,NEGATIVE
3160,data/training\Actor_05\03-02-05-01-02-02-05_angry.wav,NEGATIVE
3161,data/training\Actor_05\03-02-05-02-01-01-05_angry.wav,NEGATIVE
3162,data/training\Actor_05\03-02-05-02-01-02-05_angry.wav,NEGATIVE
3163,data/training\Actor_05\03-02-05-02-01-02-05_noise_angry.wav,NEGATIVE
3164,data/training\Actor_05\03-02-05-02-02-01-05_angry.wav,NEGATIVE
3165,data/training\Actor_05\03-02-05-02-02-02-05_angry.wav,NEGATIVE
3166,data/training\Actor_05\03-02-05-02-02-02-05_noise_angry.wav,NEGATIVE
3167,data/training\Actor_05\05_01_01_01_dogs-sitting_angry.wav,NEGATIVE
3168,data/training\Actor_05\05_01_01_01_kids-talking_angry.wav,NEGATIVE
3169,data/training\Actor_05\05_01_01_01_kids-talking_noise_angry.wav,NEGATIVE
3170,data/training\Actor_05\05_01_01_02_dogs-sitting_angry.wav,NEGATIVE
3171,data/training\Actor_05\05_01_01_02_dogs-sitting_noise_angry.wav,NEGATIVE
3172,data/training\Actor_05\05_01_01_02_kids-talking_angry.wav,NEGATIVE
3173,data/training\Actor_05\05_01_02_01_dogs-sitting_angry.wav,NEGATIVE
3174,data/training\Actor_05\05_01_02_01_kids-talking_angry.wav,NEGATIVE
3175,data/training\Actor_05\05_01_02_01_kids-talking_noise_angry.wav,NEGATIVE
3176,data/training\Actor_05\05_01_02_02_dogs-sitting_angry.wav,NEGATIVE
3177,data/training\Actor_05\05_01_02_02_kids-talking_angry.wav,NEGATIVE
3178,data/training\Actor_05\05_02_01_01_dogs-sitting_angry.wav,NEGATIVE
3179,data/training\Actor_05\05_02_01_01_kids-talking_angry.wav,NEGATIVE
3180,data/training\Actor_05\05_02_01_02_dogs-sitting_angry.wav,NEGATIVE
3181,data/training\Actor_05\05_02_01_02_kids-talking_angry.wav,NEGATIVE
3182,data/training\Actor_05\05_02_02_01_dogs-sitting_angry.wav,NEGATIVE
3183,data/training\Actor_05\05_02_02_01_kids-talking_angry.wav,NEGATIVE
3184,data/training\Actor_05\05_02_02_01_kids-talking_noise_angry.wav,NEGATIVE
3185,data/training\Actor_05\05_02_02_02_dogs-sitting_angry.wav,NEGATIVE
3186,data/training\Actor_05\05_02_02_02_dogs-sitting_noise_angry.wav,NEGATIVE
3187,data/training\Actor_05\05_02_02_02_kids-talking_angry.wav,NEGATIVE
3188,data/training\Actor_06\03-02-05-01-01-01-06_angry.wav,NEGATIVE
3189,data/training\Actor_06\03-02-05-01-01-02-06_angry.wav,NEGATIVE
3190,data/training\Actor_06\03-02-05-01-01-02-06_noise_angry.wav,NEGATIVE
3191,data/training\Actor_06\03-02-05-01-02-01-06_angry.wav,NEGATIVE
3192,data/training\Actor_06\03-02-05-01-02-02-06_angry.wav,NEGATIVE
3193,data/training\Actor_06\03-02-05-02-01-01-06_angry.wav,NEGATIVE
3194,data/training\Actor_06\03-02-05-02-01-02-06_angry.wav,NEGATIVE
3195,data/training\Actor_06\03-02-05-02-01-02-06_noise_angry.wav,NEGATIVE
3196,data/training\Actor_06\03-02-05-02-02-01-06_angry.wav,NEGATIVE
3197,data/training\Actor_06\03-02-05-02-02-02-06_angry.wav,NEGATIVE
3198,data/training\Actor_06\06_01_01_01_dogs-sitting_angry.wav,NEGATIVE
3199,data/training\Actor_06\06_01_01_01_kids-talking_angry.wav,NEGATIVE
3200,data/training\Actor_06\06_01_01_02_dogs-sitting_angry.wav,NEGATIVE
3201,data/training\Actor_06\06_01_01_02_kids-talking_angry.wav,NEGATIVE
3202,data/training\Actor_06\06_01_02_01_dogs-sitting_angry.wav,NEGATIVE
3203,data/training\Actor_06\06_01_02_01_kids-talking_angry.wav,NEGATIVE
3204,data/training\Actor_06\06_01_02_02_dogs-sitting_angry.wav,NEGATIVE
3205,data/training\Actor_06\06_01_02_02_kids-talking_angry.wav,NEGATIVE
3206,data/training\Actor_06\06_02_01_01_dogs-sitting_angry.wav,NEGATIVE
3207,data/training\Actor_06\06_02_01_01_kids-talking_angry.wav,NEGATIVE
3208,data/training\Actor_06\06_02_01_02_dogs-sitting_angry.wav,NEGATIVE
3209,data/training\Actor_06\06_02_01_02_kids-talking_angry.wav,NEGATIVE
3210,data/training\Actor_06\06_02_01_02_kids-talking_noise_angry.wav,NEGATIVE
3211,data/training\Actor_06\06_02_02_01_dogs-sitting_angry.wav,NEGATIVE
3212,data/training\Actor_06\06_02_02_01_dogs-sitting_noise_angry.wav,NEGATIVE
3213,data/training\Actor_06\06_02_02_01_kids-talking_angry.wav,NEGATIVE
3214,data/training\Actor_06\06_02_02_02_dogs-sitting_angry.wav,NEGATIVE
3215,data/training\Actor_06\06_02_02_02_kids-talking_angry.wav,NEGATIVE
3216,data/training\Actor_07\07_01_01_01_dogs-sitting_angry.wav,NEGATIVE
3217,data/training\Actor_07\07_01_01_01_dogs-sitting_noise_angry.wav,NEGATIVE
3218,data/training\Actor_07\07_01_01_01_kids-talking_angry.wav,NEGATIVE
3219,data/training\Actor_07\07_01_01_02_dogs-sitting_angry.wav,NEGATIVE
3220,data/training\Actor_07\07_01_01_02_kids-talking_angry.wav,NEGATIVE
3221,data/training\Actor_07\07_01_02_01_dogs-sitting_angry.wav,NEGATIVE
3222,data/training\Actor_07\07_01_02_01_kids-talking_angry.wav,NEGATIVE
3223,data/training\Actor_07\07_01_02_02_dogs-sitting_angry.wav,NEGATIVE
3224,data/training\Actor_07\07_01_02_02_kids-talking_angry.wav,NEGATIVE
3225,data/training\Actor_07\07_02_01_01_dogs-sitting_angry.wav,NEGATIVE
3226,data/training\Actor_07\07_02_01_01_kids-talking_angry.wav,NEGATIVE
3227,data/training\Actor_07\07_02_01_01_kids-talking_noise_angry.wav,NEGATIVE
3228,data/training\Actor_07\07_02_01_02_dogs-sitting_angry.wav,NEGATIVE
3229,data/training\Actor_07\07_02_01_02_kids-talking_angry.wav,NEGATIVE
3230,data/training\Actor_07\07_02_01_02_kids-talking_noise_angry.wav,NEGATIVE
3231,data/training\Actor_07\07_02_02_01_dogs-sitting_angry.wav,NEGATIVE
3232,data/training\Actor_07\07_02_02_01_kids-talking_angry.wav,NEGATIVE
3233,data/training\Actor_07\07_02_02_01_kids-talking_noise_angry.wav,NEGATIVE
3234,data/training\Actor_07\07_02_02_02_dogs-sitting_angry.wav,NEGATIVE
3235,data/training\Actor_07\07_02_02_02_dogs-sitting_noise_angry.wav,NEGATIVE
3236,data/training\Actor_07\07_02_02_02_kids-talking_angry.wav,NEGATIVE
3237,data/training\Actor_08\08_01_01_01_dogs-sitting_angry.wav,NEGATIVE
3238,data/training\Actor_08\08_01_01_01_dogs-sitting_noise_angry.wav,NEGATIVE
3239,data/training\Actor_08\08_01_01_01_kids-talking_angry.wav,NEGATIVE
3240,data/training\Actor_08\08_01_01_02_dogs-sitting_angry.wav,NEGATIVE
3241,data/training\Actor_08\08_01_01_02_kids-talking_angry.wav,NEGATIVE
3242,data/training\Actor_08\08_01_01_02_kids-talking_noise_angry.wav,NEGATIVE
3243,data/training\Actor_08\08_01_02_01_dogs-sitting_angry.wav,NEGATIVE
3244,data/training\Actor_08\08_01_02_01_kids-talking_angry.wav,NEGATIVE
3245,data/training\Actor_08\08_01_02_02_dogs-sitting_angry.wav,NEGATIVE
3246,data/training\Actor_08\08_01_02_02_kids-talking_angry.wav,NEGATIVE
3247,data/training\Actor_08\08_02_01_01_dogs-sitting_angry.wav,NEGATIVE
3248,data/training\Actor_08\08_02_01_01_kids-talking_angry.wav,NEGATIVE
3249,data/training\Actor_08\08_02_01_02_dogs-sitting_angry.wav,NEGATIVE
3250,data/training\Actor_08\08_02_01_02_kids-talking_angry.wav,NEGATIVE
3251,data/training\Actor_08\08_02_01_02_kids-talking_noise_angry.wav,NEGATIVE
3252,data/training\Actor_08\08_02_02_01_dogs-sitting_angry.wav,NEGATIVE
3253,data/training\Actor_08\08_02_02_01_kids-talking_angry.wav,NEGATIVE
3254,data/training\Actor_08\08_02_02_02_dogs-sitting_angry.wav,NEGATIVE
3255,data/training\Actor_08\08_02_02_02_kids-talking_angry.wav,NEGATIVE
3256,data/training\Actor_09\09_01_01_01_dogs-sitting_angry.wav,NEGATIVE
3257,data/training\Actor_09\09_01_01_01_kids-talking_angry.wav,NEGATIVE
3258,data/training\Actor_09\09_01_01_02_dogs-sitting_angry.wav,NEGATIVE
3259,data/training\Actor_09\09_01_01_02_kids-talking_angry.wav,NEGATIVE
3260,data/training\Actor_09\09_01_02_01_dogs-sitting_angry.wav,NEGATIVE
3261,data/training\Actor_09\09_01_02_01_kids-talking_angry.wav,NEGATIVE
3262,data/training\Actor_09\09_01_02_02_dogs-sitting_angry.wav,NEGATIVE
3263,data/training\Actor_09\09_01_02_02_kids-talking_angry.wav,NEGATIVE
3264,data/training\Actor_09\09_01_02_02_kids-talking_noise_angry.wav,NEGATIVE
3265,data/training\Actor_09\09_02_01_01_dogs-sitting_angry.wav,NEGATIVE
3266,data/training\Actor_09\09_02_01_01_kids-talking_angry.wav,NEGATIVE
3267,data/training\Actor_09\09_02_01_01_kids-talking_noise_angry.wav,NEGATIVE
3268,data/training\Actor_09\09_02_01_02_dogs-sitting_angry.wav,NEGATIVE
3269,data/training\Actor_09\09_02_01_02_dogs-sitting_noise_angry.wav,NEGATIVE
3270,data/training\Actor_09\09_02_01_02_kids-talking_angry.wav,NEGATIVE
3271,data/training\Actor_09\09_02_01_02_kids-talking_noise_angry.wav,NEGATIVE
3272,data/training\Actor_09\09_02_02_01_dogs-sitting_angry.wav,NEGATIVE
3273,data/training\Actor_09\09_02_02_01_kids-talking_angry.wav,NEGATIVE
3274,data/training\Actor_09\09_02_02_02_dogs-sitting_angry.wav,NEGATIVE
3275,data/training\Actor_09\09_02_02_02_kids-talking_angry.wav,NEGATIVE
3276,data/training\Actor_10\10_01_01_01_dogs-sitting_angry.wav,NEGATIVE
3277,data/training\Actor_10\10_01_01_01_kids-talking_angry.wav,NEGATIVE
3278,data/training\Actor_10\10_01_01_02_dogs-sitting_angry.wav,NEGATIVE
3279,data/training\Actor_10\10_01_01_02_kids-talking_angry.wav,NEGATIVE
3280,data/training\Actor_10\10_01_02_01_dogs-sitting_angry.wav,NEGATIVE
3281,data/training\Actor_10\10_01_02_01_dogs-sitting_noise_angry.wav,NEGATIVE
3282,data/training\Actor_10\10_01_02_01_kids-talking_angry.wav,NEGATIVE
3283,data/training\Actor_10\10_01_02_02_dogs-sitting_angry.wav,NEGATIVE
3284,data/training\Actor_10\10_01_02_02_kids-talking_angry.wav,NEGATIVE
3285,data/training\Actor_10\10_02_01_01_dogs-sitting_angry.wav,NEGATIVE
3286,data/training\Actor_10\10_02_01_01_kids-talking_angry.wav,NEGATIVE
3287,data/training\Actor_10\10_02_01_02_dogs-sitting_angry.wav,NEGATIVE
3288,data/training\Actor_10\10_02_01_02_dogs-sitting_noise_angry.wav,NEGATIVE
3289,data/training\Actor_10\10_02_01_02_kids-talking_angry.wav,NEGATIVE
3290,data/training\Actor_10\10_02_02_01_dogs-sitting_angry.wav,NEGATIVE
3291,data/training\Actor_10\10_02_02_01_kids-talking_angry.wav,NEGATIVE
3292,data/training\Actor_10\10_02_02_02_dogs-sitting_angry.wav,NEGATIVE
3293,data/training\Actor_10\10_02_02_02_kids-talking_angry.wav,NEGATIVE
3294,data/training\Actor_10\10_02_02_02_kids-talking_noise_angry.wav,NEGATIVE
3295,data/training\Actor_11\03-02-05-01-01-01-11_angry.wav,NEGATIVE
3296,data/training\Actor_11\03-02-05-01-01-02-11_angry.wav,NEGATIVE
3297,data/training\Actor_11\03-02-05-01-02-01-11_angry.wav,NEGATIVE
3298,data/training\Actor_11\03-02-05-01-02-02-11_angry.wav,NEGATIVE
3299,data/training\Actor_11\03-02-05-01-02-02-11_noise_angry.wav,NEGATIVE
3300,data/training\Actor_11\03-02-05-02-01-01-11_angry.wav,NEGATIVE
3301,data/training\Actor_11\03-02-05-02-01-01-11_noise_angry.wav,NEGATIVE
3302,data/training\Actor_11\03-02-05-02-01-02-11_angry.wav,NEGATIVE
3303,data/training\Actor_11\03-02-05-02-02-01-11_angry.wav,NEGATIVE
3304,data/training\Actor_11\03-02-05-02-02-01-11_noise_angry.wav,NEGATIVE
3305,data/training\Actor_11\03-02-05-02-02-02-11_angry.wav,NEGATIVE
3306,data/training\Actor_11\11_01_01_01_dogs-sitting_angry.wav,NEGATIVE
3307,data/training\Actor_11\11_01_01_01_kids-talking_angry.wav,NEGATIVE
3308,data/training\Actor_11\11_01_01_02_dogs-sitting_angry.wav,NEGATIVE
3309,data/training\Actor_11\11_01_01_02_kids-talking_angry.wav,NEGATIVE
3310,data/training\Actor_11\11_01_02_01_dogs-sitting_angry.wav,NEGATIVE
3311,data/training\Actor_11\11_01_02_01_dogs-sitting_noise_angry.wav,NEGATIVE
3312,data/training\Actor_11\11_01_02_01_kids-talking_angry.wav,NEGATIVE
3313,data/training\Actor_11\11_01_02_02_dogs-sitting_angry.wav,NEGATIVE
3314,data/training\Actor_11\11_01_02_02_kids-talking_angry.wav,NEGATIVE
3315,data/training\Actor_11\11_01_02_02_kids-talking_noise_angry.wav,NEGATIVE
3316,data/training\Actor_11\11_02_01_01_dogs-sitting_angry.wav,NEGATIVE
3317,data/training\Actor_11\11_02_01_01_kids-talking_angry.wav,NEGATIVE
3318,data/training\Actor_11\11_02_01_01_kids-talking_noise_angry.wav,NEGATIVE
3319,data/training\Actor_11\11_02_01_02_dogs-sitting_angry.wav,NEGATIVE
3320,data/training\Actor_11\11_02_01_02_kids-talking_angry.wav,NEGATIVE
3321,data/training\Actor_11\11_02_01_02_kids-talking_noise_angry.wav,NEGATIVE
3322,data/training\Actor_11\11_02_02_01_dogs-sitting_angry.wav,NEGATIVE
3323,data/training\Actor_11\11_02_02_01_kids-talking_angry.wav,NEGATIVE
3324,data/training\Actor_11\11_02_02_02_dogs-sitting_angry.wav,NEGATIVE
3325,data/training\Actor_11\11_02_02_02_kids-talking_angry.wav,NEGATIVE
3326,data/training\Actor_12\03-02-05-01-01-01-12_angry.wav,NEGATIVE
3327,data/training\Actor_12\03-02-05-01-01-02-12_angry.wav,NEGATIVE
3328,data/training\Actor_12\03-02-05-01-02-01-12_angry.wav,NEGATIVE
3329,data/training\Actor_12\03-02-05-01-02-02-12_angry.wav,NEGATIVE
3330,data/training\Actor_12\03-02-05-01-02-02-12_noise_angry.wav,NEGATIVE
3331,data/training\Actor_12\03-02-05-02-01-01-12_angry.wav,NEGATIVE
3332,data/training\Actor_12\03-02-05-02-01-02-12_angry.wav,NEGATIVE
3333,data/training\Actor_12\03-02-05-02-02-01-12_angry.wav,NEGATIVE
3334,data/training\Actor_12\03-02-05-02-02-02-12_angry.wav,NEGATIVE
3335,data/training\Actor_12\12_01_01_01_dogs-sitting_angry.wav,NEGATIVE
3336,data/training\Actor_12\12_01_01_01_kids-talking_angry.wav,NEGATIVE
3337,data/training\Actor_12\12_01_01_01_kids-talking_noise_angry.wav,NEGATIVE
3338,data/training\Actor_12\12_01_01_02_dogs-sitting_angry.wav,NEGATIVE
3339,data/training\Actor_12\12_01_01_02_kids-talking_angry.wav,NEGATIVE
3340,data/training\Actor_12\12_01_01_02_kids-talking_noise_angry.wav,NEGATIVE
3341,data/training\Actor_12\12_01_02_01_dogs-sitting_angry.wav,NEGATIVE
3342,data/training\Actor_12\12_01_02_01_kids-talking_angry.wav,NEGATIVE
3343,data/training\Actor_12\12_01_02_02_dogs-sitting_angry.wav,NEGATIVE
3344,data/training\Actor_12\12_01_02_02_kids-talking_angry.wav,NEGATIVE
3345,data/training\Actor_12\12_01_02_02_kids-talking_noise_angry.wav,NEGATIVE
3346,data/training\Actor_12\12_02_01_01_dogs-sitting_angry.wav,NEGATIVE
3347,data/training\Actor_12\12_02_01_01_kids-talking_angry.wav,NEGATIVE
3348,data/training\Actor_12\12_02_01_02_dogs-sitting_angry.wav,NEGATIVE
3349,data/training\Actor_12\12_02_01_02_dogs-sitting_noise_angry.wav,NEGATIVE
3350,data/training\Actor_12\12_02_01_02_kids-talking_angry.wav,NEGATIVE
3351,data/training\Actor_12\12_02_02_01_dogs-sitting_angry.wav,NEGATIVE
3352,data/training\Actor_12\12_02_02_01_kids-talking_angry.wav,NEGATIVE
3353,data/training\Actor_12\12_02_02_02_dogs-sitting_angry.wav,NEGATIVE
3354,data/training\Actor_12\12_02_02_02_kids-talking_angry.wav,NEGATIVE
3355,data/training\Actor_13\03-02-05-01-01-01-13_angry.wav,NEGATIVE
3356,data/training\Actor_13\03-02-05-01-01-02-13_angry.wav,NEGATIVE
3357,data/training\Actor_13\03-02-05-01-02-01-13_angry.wav,NEGATIVE
3358,data/training\Actor_13\03-02-05-01-02-02-13_angry.wav,NEGATIVE
3359,data/training\Actor_13\03-02-05-02-01-01-13_angry.wav,NEGATIVE
3360,data/training\Actor_13\03-02-05-02-01-02-13_angry.wav,NEGATIVE
3361,data/training\Actor_13\03-02-05-02-02-01-13_angry.wav,NEGATIVE
3362,data/training\Actor_13\03-02-05-02-02-01-13_noise_angry.wav,NEGATIVE
3363,data/training\Actor_13\03-02-05-02-02-02-13_angry.wav,NEGATIVE
3364,data/training\Actor_13\13_01_01_01_dogs-sitting_angry.wav,NEGATIVE
3365,data/training\Actor_13\13_01_01_01_kids-talking_angry.wav,NEGATIVE
3366,data/training\Actor_13\13_01_01_02_dogs-sitting_angry.wav,NEGATIVE
3367,data/training\Actor_13\13_01_01_02_kids-talking_angry.wav,NEGATIVE
3368,data/training\Actor_13\13_01_01_02_kids-talking_noise_angry.wav,NEGATIVE
3369,data/training\Actor_13\13_01_02_01_dogs-sitting_angry.wav,NEGATIVE
3370,data/training\Actor_13\13_01_02_01_kids-talking_angry.wav,NEGATIVE
3371,data/training\Actor_13\13_01_02_02_dogs-sitting_angry.wav,NEGATIVE
3372,data/training\Actor_13\13_01_02_02_kids-talking_angry.wav,NEGATIVE
3373,data/training\Actor_13\13_02_01_01_dogs-sitting_angry.wav,NEGATIVE
3374,data/training\Actor_13\13_02_01_01_kids-talking_angry.wav,NEGATIVE
3375,data/training\Actor_13\13_02_01_02_dogs-sitting_angry.wav,NEGATIVE
3376,data/training\Actor_13\13_02_01_02_kids-talking_angry.wav,NEGATIVE
3377,data/training\Actor_13\13_02_02_01_dogs-sitting_angry.wav,NEGATIVE
3378,data/training\Actor_13\13_02_02_01_dogs-sitting_noise_angry.wav,NEGATIVE
3379,data/training\Actor_13\13_02_02_01_kids-talking_angry.wav,NEGATIVE
3380,data/training\Actor_13\13_02_02_02_dogs-sitting_angry.wav,NEGATIVE
3381,data/training\Actor_13\13_02_02_02_kids-talking_angry.wav,NEGATIVE
3382,data/training\Actor_14\03-02-05-01-01-01-14_angry.wav,NEGATIVE
3383,data/training\Actor_14\03-02-05-01-01-01-14_noise_angry.wav,NEGATIVE
3384,data/training\Actor_14\03-02-05-01-01-02-14_angry.wav,NEGATIVE
3385,data/training\Actor_14\03-02-05-01-02-01-14_angry.wav,NEGATIVE
3386,data/training\Actor_14\03-02-05-01-02-02-14_angry.wav,NEGATIVE
3387,data/training\Actor_14\03-02-05-02-01-01-14_angry.wav,NEGATIVE
3388,data/training\Actor_14\03-02-05-02-01-02-14_angry.wav,NEGATIVE
3389,data/training\Actor_14\03-02-05-02-02-01-14_angry.wav,NEGATIVE
3390,data/training\Actor_14\03-02-05-02-02-02-14_angry.wav,NEGATIVE
3391,data/training\Actor_14\14_02_01_01_dogs-sitting_angry.wav,NEGATIVE
3392,data/training\Actor_14\14_02_01_01_kids-talking_angry.wav,NEGATIVE
3393,data/training\Actor_14\14_02_01_02_dogs-sitting_angry.wav,NEGATIVE
3394,data/training\Actor_14\14_02_01_02_kids-talking_angry.wav,NEGATIVE
3395,data/training\Actor_14\14_02_02_01_dogs-sitting_angry.wav,NEGATIVE
3396,data/training\Actor_14\14_02_02_01_kids-talking_angry.wav,NEGATIVE
3397,data/training\Actor_14\14_02_02_01_kids-talking_noise_angry.wav,NEGATIVE
3398,data/training\Actor_14\14_02_02_02_dogs-sitting_angry.wav,NEGATIVE
3399,data/training\Actor_14\14_02_02_02_kids-talking_angry.wav,NEGATIVE
3400,data/training\Actor_15\03-02-05-01-01-01-15_angry.wav,NEGATIVE
3401,data/training\Actor_15\03-02-05-01-01-01-15_noise_angry.wav,NEGATIVE
3402,data/training\Actor_15\03-02-05-01-01-02-15_angry.wav,NEGATIVE
3403,data/training\Actor_15\03-02-05-01-02-01-15_angry.wav,NEGATIVE
3404,data/training\Actor_15\03-02-05-01-02-02-15_angry.wav,NEGATIVE
3405,data/training\Actor_15\03-02-05-02-01-01-15_angry.wav,NEGATIVE
3406,data/training\Actor_15\03-02-05-02-01-02-15_angry.wav,NEGATIVE
3407,data/training\Actor_15\03-02-05-02-02-01-15_angry.wav,NEGATIVE
3408,data/training\Actor_15\03-02-05-02-02-02-15_angry.wav,NEGATIVE
3409,data/training\Actor_15\03-02-05-02-02-02-15_noise_angry.wav,NEGATIVE
3410,data/training\Actor_15\15_02_01_01_dogs-sitting_angry.wav,NEGATIVE
3411,data/training\Actor_15\15_02_01_01_kids-talking_angry.wav,NEGATIVE
3412,data/training\Actor_15\15_02_01_02_dogs-sitting_angry.wav,NEGATIVE
3413,data/training\Actor_15\15_02_01_02_dogs-sitting_noise_angry.wav,NEGATIVE
3414,data/training\Actor_15\15_02_01_02_kids-talking_angry.wav,NEGATIVE
3415,data/training\Actor_15\15_02_02_01_dogs-sitting_angry.wav,NEGATIVE
3416,data/training\Actor_15\15_02_02_01_dogs-sitting_noise_angry.wav,NEGATIVE
3417,data/training\Actor_15\15_02_02_01_kids-talking_angry.wav,NEGATIVE
3418,data/training\Actor_15\15_02_02_01_kids-talking_noise_angry.wav,NEGATIVE
3419,data/training\Actor_15\15_02_02_02_dogs-sitting_angry.wav,NEGATIVE
3420,data/training\Actor_15\15_02_02_02_kids-talking_angry.wav,NEGATIVE
3421,data/training\Actor_16\03-02-05-01-01-01-16_angry.wav,NEGATIVE
3422,data/training\Actor_16\03-02-05-01-01-02-16_angry.wav,NEGATIVE
3423,data/training\Actor_16\03-02-05-01-02-01-16_angry.wav,NEGATIVE
3424,data/training\Actor_16\03-02-05-01-02-01-16_noise_angry.wav,NEGATIVE
3425,data/training\Actor_16\03-02-05-01-02-02-16_angry.wav,NEGATIVE
3426,data/training\Actor_16\03-02-05-01-02-02-16_noise_angry.wav,NEGATIVE
3427,data/training\Actor_16\03-02-05-02-01-01-16_angry.wav,NEGATIVE
3428,data/training\Actor_16\03-02-05-02-01-02-16_angry.wav,NEGATIVE
3429,data/training\Actor_16\03-02-05-02-02-01-16_angry.wav,NEGATIVE
3430,data/training\Actor_16\03-02-05-02-02-02-16_angry.wav,NEGATIVE
3431,data/training\Actor_16\16_02_01_01_dogs-sitting_angry.wav,NEGATIVE
3432,data/training\Actor_16\16_02_01_01_kids-talking_angry.wav,NEGATIVE
3433,data/training\Actor_16\16_02_01_02_dogs-sitting_angry.wav,NEGATIVE
3434,data/training\Actor_16\16_02_01_02_dogs-sitting_noise_angry.wav,NEGATIVE
3435,data/training\Actor_16\16_02_01_02_kids-talking_angry.wav,NEGATIVE
3436,data/training\Actor_16\16_02_01_02_kids-talking_noise_angry.wav,NEGATIVE
3437,data/training\Actor_16\16_02_02_01_dogs-sitting_angry.wav,NEGATIVE
3438,data/training\Actor_16\16_02_02_01_kids-talking_angry.wav,NEGATIVE
3439,data/training\Actor_16\16_02_02_02_dogs-sitting_angry.wav,NEGATIVE
3440,data/training\Actor_16\16_02_02_02_kids-talking_angry.wav,NEGATIVE
